participant,source,cs,is_filler,word,group,contexts
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,18,False,мертвый,distal_meton,121 116 118
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,18,False,мертвый,distal_meton,119
49ef14fb-8ed7-487e-9b1a-72b2e50b9008,toloka,38,False,наивный,proximal_proximal_meton,259
49ef14fb-8ed7-487e-9b1a-72b2e50b9008,toloka,38,False,наивный,proximal_proximal_meton,264 258 260 261
49ef14fb-8ed7-487e-9b1a-72b2e50b9008,toloka,38,False,наивный,proximal_proximal_meton,265 262 263
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,26,False,нервный,proximal_distal_meton,169 171 172 174
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,26,False,нервный,proximal_distal_meton,168 167
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,26,False,нервный,proximal_distal_meton,170 173
9add8d1f-14ec-4d2a-9ba9-c072ce489676,toloka,27,False,грустный,proximal_distal_meton,179
9add8d1f-14ec-4d2a-9ba9-c072ce489676,toloka,27,False,грустный,proximal_distal_meton,177 180
9add8d1f-14ec-4d2a-9ba9-c072ce489676,toloka,27,False,грустный,proximal_distal_meton,181
9add8d1f-14ec-4d2a-9ba9-c072ce489676,toloka,27,False,грустный,proximal_distal_meton,182
9add8d1f-14ec-4d2a-9ba9-c072ce489676,toloka,27,False,грустный,proximal_distal_meton,176 178 175
49ef14fb-8ed7-487e-9b1a-72b2e50b9008,toloka,15,False,веселый,distal_meton,106 103
49ef14fb-8ed7-487e-9b1a-72b2e50b9008,toloka,15,False,веселый,distal_meton,105 107 108
49ef14fb-8ed7-487e-9b1a-72b2e50b9008,toloka,15,False,веселый,distal_meton,104 102
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,38,False,наивный,proximal_proximal_meton,260 263
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,38,False,наивный,proximal_proximal_meton,259 262
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,38,False,наивный,proximal_proximal_meton,264 261
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,38,False,наивный,proximal_proximal_meton,258
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,38,False,наивный,proximal_proximal_meton,265
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,35,False,лживый,proximal_proximal_meton,240 241 236
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,35,False,лживый,proximal_proximal_meton,242 235 238
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,35,False,лживый,proximal_proximal_meton,237 239
49ef14fb-8ed7-487e-9b1a-72b2e50b9008,toloka,18,False,мертвый,distal_meton,120 122 119
49ef14fb-8ed7-487e-9b1a-72b2e50b9008,toloka,18,False,мертвый,distal_meton,121 123 116 118
49ef14fb-8ed7-487e-9b1a-72b2e50b9008,toloka,18,False,мертвый,distal_meton,117
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,43,False,смелый,proximal_proximal_meton,295
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,43,False,смелый,proximal_proximal_meton,294
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,43,False,смелый,proximal_proximal_meton,297 298
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,43,False,смелый,proximal_proximal_meton,296 299
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,34,False,добродушный,proximal_proximal_meton,234 228
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,34,False,добродушный,proximal_proximal_meton,229 230 231 232 233
49ef14fb-8ed7-487e-9b1a-72b2e50b9008,toloka,34,False,добродушный,proximal_proximal_meton,232
49ef14fb-8ed7-487e-9b1a-72b2e50b9008,toloka,34,False,добродушный,proximal_proximal_meton,234 228
49ef14fb-8ed7-487e-9b1a-72b2e50b9008,toloka,34,False,добродушный,proximal_proximal_meton,233 229 230 231
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,40,False,глупый,proximal_proximal_meton,280 275
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,40,False,глупый,proximal_proximal_meton,278
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,40,False,глупый,proximal_proximal_meton,276 279
1e2291ce-f989-4900-bde5-0b06e00e86bf,toloka,40,False,глупый,proximal_proximal_meton,274 277
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,24,False,беззаботный,proximal_distal_meton,152 153 154 158 159
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,24,False,беззаботный,proximal_distal_meton,155 156 157 151
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,12,False,железный,proximal_meton,80 85 86
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,12,False,железный,proximal_meton,81 82 83 84 87
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,13,False,сонный,distal_meton,91 92
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,13,False,сонный,distal_meton,88 89 90 93 94
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,21,False,свинцовый,distal_meton,138 135
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,21,False,свинцовый,distal_meton,136 137 134
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,8,False,бездушный,proximal_meton,57 58
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,8,False,бездушный,proximal_meton,56 54
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,8,False,бездушный,proximal_meton,53 55
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,17,False,живой,distal_meton,115
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,17,False,живой,distal_meton,112
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,17,False,живой,distal_meton,114 110 111
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,17,False,живой,distal_meton,113 109
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,20,False,сахарный,distal_meton,130
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,20,False,сахарный,distal_meton,131 133
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,20,False,сахарный,distal_meton,132
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,21,False,свинцовый,distal_meton,136 137 134
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,21,False,свинцовый,distal_meton,138 135
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,18,False,мертвый,distal_meton,117 119 120 122 123
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,18,False,мертвый,distal_meton,121 116 118
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,29,False,унылый,proximal_distal_meton,192 193 196 198 190 191
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,29,False,унылый,proximal_distal_meton,194 195 197
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,5,False,трезвый,proximal_meton,32 35 36
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,33,False,веселый,proximal_distal_meton,224 225 219 221 222
53f2fbc0-5a2f-4927-a822-d7feac1a6a79,toloka,33,False,веселый,proximal_distal_meton,226 227 220 223
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,22,False,молочный,distal_meton,139
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,22,False,молочный,distal_meton,140 142
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,22,False,молочный,distal_meton,141 143
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,8,False,бездушный,proximal_meton,53
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,8,False,бездушный,proximal_meton,57 58 54 55
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,8,False,бездушный,proximal_meton,56
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,30,False,любопытный,proximal_distal_meton,203 199
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,30,False,любопытный,proximal_distal_meton,200 201 202 204
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,15,False,веселый,distal_meton,104 106 102 103
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,15,False,веселый,distal_meton,105 107 108
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,26,False,нервный,proximal_distal_meton,168 172
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,26,False,нервный,proximal_distal_meton,171
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,26,False,нервный,proximal_distal_meton,170 173 167
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,26,False,нервный,proximal_distal_meton,169 174
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,23,False,солнечный,distal_meton,146 148 150
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,23,False,солнечный,distal_meton,144 145 147 149
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,36,False,наглый,proximal_proximal_meton,243 244 245 246
ac8f0123-7127-43e8-ae15-4c4929b56a67,toloka,36,False,наглый,proximal_proximal_meton,248 249 247
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,23,False,солнечный,distal_meton,146 148
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,23,False,солнечный,distal_meton,147 150
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,23,False,солнечный,distal_meton,144 145 149
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,13,False,сонный,distal_meton,89 93
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,13,False,сонный,distal_meton,91 92
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,13,False,сонный,distal_meton,88 90 94
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,38,False,наивный,proximal_proximal_meton,262 263
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,38,False,наивный,proximal_proximal_meton,264 265 260 261
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,38,False,наивный,proximal_proximal_meton,258 259
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,35,False,лживый,proximal_proximal_meton,238
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,35,False,лживый,proximal_proximal_meton,236 237 239 240 241
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,35,False,лживый,proximal_proximal_meton,242 235
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,22,False,молочный,distal_meton,139 141
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,22,False,молочный,distal_meton,143
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,22,False,молочный,distal_meton,140 142
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,7,False,умный,proximal_meton,49 50 46
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,7,False,умный,proximal_meton,48 47
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,7,False,умный,proximal_meton,51 52 45
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,3,False,крикливый,proximal_meton,22
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,3,False,крикливый,proximal_meton,20
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,3,False,крикливый,proximal_meton,24 18 19 21
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,3,False,крикливый,proximal_meton,23
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,5,False,трезвый,proximal_meton,32 33 35 36
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,5,False,трезвый,proximal_meton,34 37 38
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,41,False,уверенный,proximal_proximal_meton,281 284
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,41,False,уверенный,proximal_proximal_meton,286 287
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,41,False,уверенный,proximal_proximal_meton,285
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,41,False,уверенный,proximal_proximal_meton,282 283
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,28,False,задорный,proximal_distal_meton,185 187
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,28,False,задорный,proximal_distal_meton,183 184 186 188 189
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,26,False,нервный,proximal_distal_meton,171
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,26,False,нервный,proximal_distal_meton,168 172
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,26,False,нервный,proximal_distal_meton,167
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,26,False,нервный,proximal_distal_meton,169 174
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,26,False,нервный,proximal_distal_meton,173
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,26,False,нервный,proximal_distal_meton,170
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,1,False,злой,proximal_meton,1 4 6 7
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,1,False,злой,proximal_meton,8 2 5
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,1,False,злой,proximal_meton,3
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,9,False,агрессивный,proximal_meton,64 60
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,9,False,агрессивный,proximal_meton,65 62 63
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,9,False,агрессивный,proximal_meton,59 61
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,37,False,внимательный,proximal_proximal_meton,250 252
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,37,False,внимательный,proximal_proximal_meton,256 257 253 255
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,37,False,внимательный,proximal_proximal_meton,251 254
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,42,False,робкий,proximal_proximal_meton,291
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,42,False,робкий,proximal_proximal_meton,288 292
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,42,False,робкий,proximal_proximal_meton,290
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,42,False,робкий,proximal_proximal_meton,289 293
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,31,False,беспокойный,proximal_distal_meton,205 207 208 209 210
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,31,False,беспокойный,proximal_distal_meton,211 212 206
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,30,False,любопытный,proximal_distal_meton,203 199
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,30,False,любопытный,proximal_distal_meton,202 204
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,30,False,любопытный,proximal_distal_meton,200 201
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,43,False,смелый,proximal_proximal_meton,298 294
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,43,False,смелый,proximal_proximal_meton,297 295
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,43,False,смелый,proximal_proximal_meton,296 299
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,25,False,пьяный,proximal_distal_meton,162
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,25,False,пьяный,proximal_distal_meton,160 163 164 165
8a52c0b3-034b-4715-be7f-a3c58cbcd79d,toloka,25,False,пьяный,proximal_distal_meton,161 166
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,31,False,беспокойный,proximal_distal_meton,209 205
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,31,False,беспокойный,proximal_distal_meton,210
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,31,False,беспокойный,proximal_distal_meton,207
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,31,False,беспокойный,proximal_distal_meton,208
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,31,False,беспокойный,proximal_distal_meton,212
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,31,False,беспокойный,proximal_distal_meton,211 206
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,42,False,робкий,proximal_proximal_meton,291 293
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,42,False,робкий,proximal_proximal_meton,288 290
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,42,False,робкий,proximal_proximal_meton,289 292
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,1,False,злой,proximal_meton,2 5
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,1,False,злой,proximal_meton,1 4 7
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,1,False,злой,proximal_meton,8
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,1,False,злой,proximal_meton,3 6
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,34,False,добродушный,proximal_proximal_meton,232
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,34,False,добродушный,proximal_proximal_meton,233 230 231
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,34,False,добродушный,proximal_proximal_meton,234 228 229
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,43,False,смелый,proximal_proximal_meton,296 299
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,43,False,смелый,proximal_proximal_meton,297 298 295
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,43,False,смелый,proximal_proximal_meton,294
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,43,False,смелый,proximal_proximal_meton,296 299 295
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,43,False,смелый,proximal_proximal_meton,297 298 294
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,41,False,уверенный,proximal_proximal_meton,285
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,41,False,уверенный,proximal_proximal_meton,282
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,41,False,уверенный,proximal_proximal_meton,283 284
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,41,False,уверенный,proximal_proximal_meton,281 286 287
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,11,False,деликатный,proximal_meton,73 75
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,11,False,деликатный,proximal_meton,74 76 78 79
fedd1f2e-1c9d-438b-a0a8-de092cc8c7d2,toloka,11,False,деликатный,proximal_meton,77
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,6,False,строгий,proximal_meton,41 44
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,6,False,строгий,proximal_meton,40 39
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,6,False,строгий,proximal_meton,42 43
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,5,False,трезвый,proximal_meton,34 37 38
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,5,False,трезвый,proximal_meton,32 33 35 36
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,31,False,беспокойный,proximal_distal_meton,211 212 206
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,31,False,беспокойный,proximal_distal_meton,209 205 207
1ea07ef1-cb83-4152-a9f2-cf11d0cd56e3,toloka,31,False,беспокойный,proximal_distal_meton,208 210
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,35,False,лживый,proximal_proximal_meton,235 237 238
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,35,False,лживый,proximal_proximal_meton,236 239 240 241 242
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,17,False,живой,distal_meton,112
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,17,False,живой,distal_meton,113 115 109
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,17,False,живой,distal_meton,114 110 111
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,42,False,робкий,proximal_proximal_meton,288 289 290 292
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,42,False,робкий,proximal_proximal_meton,291 293
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,29,False,унылый,proximal_distal_meton,193 196 198
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,29,False,унылый,proximal_distal_meton,190
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,29,False,унылый,proximal_distal_meton,192 191
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,29,False,унылый,proximal_distal_meton,194 195 197
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,8,False,бездушный,proximal_meton,56 54
ddc287b4-2fda-4203-b2e6-7e2ec9430097,toloka,8,False,бездушный,proximal_meton,57 58 53 55
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,36,False,наглый,proximal_proximal_meton,243 244
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,36,False,наглый,proximal_proximal_meton,248 247
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,36,False,наглый,proximal_proximal_meton,249
b59c9600-4bc3-4e89-891f-fbe0495e9d22,toloka,36,False,наглый,proximal_proximal_meton,245 246
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,25,False,пьяный,proximal_distal_meton,161
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,25,False,пьяный,proximal_distal_meton,162
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,25,False,пьяный,proximal_distal_meton,160 166
a57d0579-f240-4d28-ab16-276c4e9272ae,toloka,25,False,пьяный,proximal_distal_meton,163 164 165
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,6,False,строгий,proximal_meton,40 39
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,6,False,строгий,proximal_meton,42 43
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,6,False,строгий,proximal_meton,41 44
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,30,False,любопытный,proximal_distal_meton,200 201
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,30,False,любопытный,proximal_distal_meton,202 204
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,30,False,любопытный,proximal_distal_meton,203 199
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,7,False,умный,proximal_meton,48 47
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,7,False,умный,proximal_meton,51 52 45
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,7,False,умный,proximal_meton,49 50 46
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,43,False,смелый,proximal_proximal_meton,295
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,43,False,смелый,proximal_proximal_meton,297 298 294
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,43,False,смелый,proximal_proximal_meton,296 299
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,9,False,агрессивный,proximal_meton,65
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,9,False,агрессивный,proximal_meton,59
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,9,False,агрессивный,proximal_meton,60 62 63
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,9,False,агрессивный,proximal_meton,64 61
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,40,False,глупый,proximal_proximal_meton,275 277
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,40,False,глупый,proximal_proximal_meton,276
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,40,False,глупый,proximal_proximal_meton,280 279
6b849800-12d0-49f3-828a-3f9f948ccb5c,toloka,40,False,глупый,proximal_proximal_meton,274 278
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,14,False,боевой,distal_meton,95
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,14,False,боевой,distal_meton,97 98 99 100 101
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,14,False,боевой,distal_meton,96
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,34,False,добродушный,proximal_proximal_meton,228 229 230 231 232 233 234
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,19,False,холодный,distal_meton,129 124 126 127
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,19,False,холодный,distal_meton,128 125
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,38,False,наивный,proximal_proximal_meton,258 260 261 263 264
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,38,False,наивный,proximal_proximal_meton,265 259 262
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,7,False,умный,proximal_meton,48 47
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,7,False,умный,proximal_meton,49 50 46
a10e4b1c-4410-4f0a-9a19-21eb422b97bc,toloka,7,False,умный,proximal_meton,51 52 45
eb257cb2-cffc-478f-a848-1c144660596f,toloka,18,False,мертвый,distal_meton,121 116 117 118
eb257cb2-cffc-478f-a848-1c144660596f,toloka,18,False,мертвый,distal_meton,120 122 123 119
eb257cb2-cffc-478f-a848-1c144660596f,toloka,32,False,голодный,proximal_distal_meton,217 213 214
eb257cb2-cffc-478f-a848-1c144660596f,toloka,32,False,голодный,proximal_distal_meton,216 218 215
eb257cb2-cffc-478f-a848-1c144660596f,toloka,41,False,уверенный,proximal_proximal_meton,283 284
eb257cb2-cffc-478f-a848-1c144660596f,toloka,41,False,уверенный,proximal_proximal_meton,281 282 285 286 287
eb257cb2-cffc-478f-a848-1c144660596f,toloka,29,False,унылый,proximal_distal_meton,194 195 197 198
eb257cb2-cffc-478f-a848-1c144660596f,toloka,29,False,унылый,proximal_distal_meton,192 193 196 190 191
eb257cb2-cffc-478f-a848-1c144660596f,toloka,38,False,наивный,proximal_proximal_meton,264 260 261 263
eb257cb2-cffc-478f-a848-1c144660596f,toloka,38,False,наивный,proximal_proximal_meton,265 258 259 262
eb257cb2-cffc-478f-a848-1c144660596f,toloka,14,False,боевой,distal_meton,97 98 99 100 101
eb257cb2-cffc-478f-a848-1c144660596f,toloka,14,False,боевой,distal_meton,96 95
eb257cb2-cffc-478f-a848-1c144660596f,toloka,22,False,молочный,distal_meton,140 142
eb257cb2-cffc-478f-a848-1c144660596f,toloka,22,False,молочный,distal_meton,139 141
eb257cb2-cffc-478f-a848-1c144660596f,toloka,22,False,молочный,distal_meton,143
b982fdba-cdfc-4a28-a7b0-a4888417bddf,toloka,23,False,солнечный,distal_meton,144 145 147 149 150
b982fdba-cdfc-4a28-a7b0-a4888417bddf,toloka,23,False,солнечный,distal_meton,146 148
b982fdba-cdfc-4a28-a7b0-a4888417bddf,toloka,32,False,голодный,proximal_distal_meton,213
b982fdba-cdfc-4a28-a7b0-a4888417bddf,toloka,32,False,голодный,proximal_distal_meton,216 218 215
b982fdba-cdfc-4a28-a7b0-a4888417bddf,toloka,32,False,голодный,proximal_distal_meton,217 214
b982fdba-cdfc-4a28-a7b0-a4888417bddf,toloka,12,False,железный,proximal_meton,83 84
b982fdba-cdfc-4a28-a7b0-a4888417bddf,toloka,12,False,железный,proximal_meton,81 82 87
b982fdba-cdfc-4a28-a7b0-a4888417bddf,toloka,12,False,железный,proximal_meton,80 85 86
b982fdba-cdfc-4a28-a7b0-a4888417bddf,toloka,28,False,задорный,proximal_distal_meton,187
b982fdba-cdfc-4a28-a7b0-a4888417bddf,toloka,28,False,задорный,proximal_distal_meton,184 188
